run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1781725703,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,16,0.6363636364,7.659929221,4.153740767,2.746019126,1.371950128,23.02717391,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733386,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,12,0.2727272727,7.519916146,3.866967498,2.896828531,1.305267026,25.55392157,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733414,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,13,0.3636363636,7.744207241,3.858434269,2.903566269,1.299125859,23.1,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733436,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,10,0.09090909091,7.703447228,3.740419038,2.878947797,1.337069966,29.25862069,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738718,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,9,0,7.015773925,3.932992354,3.069755484,1.291373941,32,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738722,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,10,0.09090909091,7.076661842,3.808875325,3.084753583,1.260875781,37.43884892,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738775,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,10,0.09090909091,6.88345745,3.921960081,3.096865134,1.255512611,27.27272727,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781778673,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,9,0,6.990905546,3.853168772,3.020040404,1.270801587,41.07352941,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781778679,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,9,0,6.841286263,3.86503697,3.0606543,1.262609415,42.57462687,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781778698,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,9,0,6.945550146,3.933322977,3.000302742,1.276310557,43.44444444,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781782028,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,9,0,7.50183922,4.623477171,2.540437565,1.412031222,19.31355932,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781782119,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,9,0,7.338336512,4.035387524,2.431714039,1.484213544,21.421875,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781782157,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,9,0,7.490339917,4.467168127,2.691173187,1.368755139,22.02051282,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781786241,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,9,0,7.423527949,4.17231805,2.320754916,1.651822784,20.625,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781786316,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,9,0,7.405278566,4.165668074,2.367490845,1.608068774,22.66346154,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781786363,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,9,0,7.432939649,4.291964098,2.321341929,1.607816921,20.52261307,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781790867,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,10,0.09090909091,7.291154838,4.084192746,2.623858942,1.489354915,25.43589744,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781790983,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,9,0,7.321841203,4.148931195,2.589167178,1.482153769,21.8423913,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781791018,veyru,replace_llama,veyru/1780600649,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,10,0.09090909091,7.384406428,4.136967066,2.471718926,1.548411962,23.03414634,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780960737,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,15,0.5454545455,7.474895184,4.298849364,2.532154472,1.431609906,17.90610329,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780960801,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.8181818182,7.551348117,4.388847762,2.623466066,1.364865498,19.85492228,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780962385,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.8181818182,7.54875151,4.323669386,2.589147619,1.378497049,18.85561497,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780971916,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,16,0.6363636364,7.582462625,4.3759621,2.601512151,1.360798211,18.79274611,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780972709,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,20,1,7.589950173,4.345054635,2.62420436,1.352634754,18.93989071,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780973260,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,19,0.9090909091,7.576132493,4.341078213,2.611928084,1.359610411,18.5978836,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780611949,veyru,baseline,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,,,15,11,,6.978032794,3.091462274,3.348957227,1.076592478,48.63934426,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781744265,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,12,0.1818181818,7.009693327,2.858557041,3.326127142,1.073620564,53,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781744379,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,13,0.2727272727,7.128196067,2.935339784,3.238367035,1.120122955,47.85840708,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781744609,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,15,0.4545454545,7.80241164,3.328381031,3.076361696,1.177434519,29.68666667,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781715294,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,16,0.5454545455,7.259825646,3.487559961,3.254069097,1.128261914,39.09917355,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781715297,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.7272727273,7.602740929,3.493418358,3.047622803,1.199540678,28.70779221,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781717852,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.7272727273,7.573079739,3.423974217,3.043044048,1.195664524,30.94444444,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781725720,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,17,0.6363636364,7.683337714,3.387854785,3.190026332,1.156259992,32.47445255,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781725989,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,17,0.6363636364,8.036349575,3.32267328,3.19978946,1.156414818,32.23648649,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781726113,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,14,0.3636363636,7.372828753,3.232043426,3.196633485,1.140288036,38.23188406,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733508,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,11,0.09090909091,7.498557533,2.985795925,3.345251484,1.107820869,39.49618321,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733539,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,14,0.3636363636,7.970609349,3.168409285,3.080814509,1.185978209,33.18787879,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733922,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,12,0.1818181818,7.680695288,3.444197614,3.010040949,1.233874479,32.82432432,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738800,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,11,0.09090909091,6.528548224,3.069683568,3.621567131,1.017106094,63.125,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738812,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,10,0,6.553607693,3.976692803,3.021056137,1.301997357,48.51724138,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738997,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,12,0.1818181818,6.83880313,3.62669557,3.281086026,1.179076534,41.4962963,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781778941,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,10,0,6.577360947,2.985841468,3.586781992,1.008414224,65.57954545,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781778963,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,10,0,6.673827546,3.239394297,3.364059876,1.078318006,53.93181818,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781779022,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,10,0,6.42506165,3.023574086,3.673919299,1.025703115,58.36734694,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782175,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0.09090909091,7.142189752,2.817035919,3.367831603,1.048489622,55.3,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782205,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0.09090909091,6.223586301,3.223876836,3.240891922,1.162093463,36.66666667,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782284,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0.09090909091,7.372639966,2.958839323,3.254690059,1.104049659,38.3381295,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786442,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0.09090909091,7.32628669,2.962217704,3.301349048,1.136360014,35.28666667,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786525,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0.09090909091,7.77168092,2.973016188,3.421395345,1.094944009,39.35211268,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786555,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0.09090909091,7.306445685,2.880706838,3.429607214,1.053580008,52.48275862,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791269,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,10,0,7.289091045,3.164659636,3.127718157,1.143087292,35.57777778,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791380,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,11,0.09090909091,7.408347628,3.149188588,3.189172835,1.150685671,31.76785714,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791506,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,11,0.09090909091,7.071264884,3.230880947,3.223262106,1.174051887,37.72077922,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780962806,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,17,0.6363636364,7.517064528,3.143568852,3.218326167,1.12700276,33.97619048,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780963314,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,19,0.8181818182,7.59912991,3.254796273,3.186051692,1.137278885,30.87218045,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780964053,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,19,0.8181818182,7.55353939,3.309841485,3.171330749,1.145692283,29.52205882,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780945089,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.7272727273,7.832209834,3.244684681,3.232005891,1.127850971,30.96551724,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780945096,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,19,0.8181818182,7.544996202,3.291275446,3.17498799,1.136108175,32.09701493,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780971847,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,18,0.7272727273,7.56259721,3.298651018,3.219404224,1.131015534,31.73282443,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780612051,veyru,baseline,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,,,15,12,,5.755662643,3.591299273,2.433380996,1.396989258,33.18987342,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781744615,veyru,replace_cross_family,veyru/1780612051,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,13,0.1818181818,5.792982773,3.641849966,2.42472633,1.388547257,35.30821918,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781744747,veyru,replace_cross_family,veyru/1780612051,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,12,0.09090909091,6.095160489,3.495909257,2.490957043,1.404026277,32.75496689,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781744904,veyru,replace_cross_family,veyru/1780612051,gpt-5.4,gpt-5.4,closed,opus47,TRUE,250,FALSE,10,10,25,12,0.09090909091,5.944233596,3.430899382,2.472575338,1.366548528,31.7877095,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781718192,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,17,0.5454545455,6.129958053,3.615245149,2.527064006,1.373518239,30.88607595,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781718368,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,17,0.5454545455,5.928050862,3.553272191,2.55187325,1.360438267,35.06382979,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781718546,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,10,10,25,17,0.5454545455,6.116793978,3.665218427,2.531005129,1.373732752,29.78205128,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781726348,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,16,0.4545454545,6.423750291,3.611258345,2.451521847,1.397910746,27.18888889,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781726421,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,15,0.3636363636,6.394414205,3.677891246,2.645056825,1.338257849,29.11242604,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781726607,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,5,10,25,18,0.6363636364,6.191949676,3.561048742,2.470511582,1.377111494,32.99315068,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781734214,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,12,0.09090909091,6.168287652,3.587047864,2.74649964,1.294332794,34.40816327,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781734232,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,12,0.09090909091,5.779266983,3.574613301,2.828094959,1.281660949,35.2605042,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781734315,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,1,10,25,12,0.09090909091,6.349084698,3.386334375,2.755916905,1.269931795,35,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781739295,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,13,0.1818181818,5.995707394,3.622085086,2.958005022,1.24742236,31.7375,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781739402,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,12,0.09090909091,5.826241591,3.541796822,2.860574087,1.272000732,43.29059829,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781739416,veyru,replace_learned,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,TRUE,250,FALSE,0,10,25,12,0.09090909091,5.986211238,3.78842031,2.713857041,1.368570393,37.21917808,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781779024,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,11,0,5.596901842,3.371549442,2.937831159,1.246418098,41.96551724,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781779132,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,11,0,5.721356584,3.404750648,2.945177386,1.246418463,50.18918919,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781779146,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,0,10,25,11,0,5.619502184,3.460662949,2.927176871,1.258268219,46.18181818,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782355,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0,5.309100749,3.710653037,2.117690295,1.50756427,22.30097087,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782380,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0,5.476916822,3.700161162,2.157562388,1.504291614,22.57425743,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782426,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,1,10,25,11,0,5.389045785,3.683410051,2.172880899,1.499929926,23.80645161,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786573,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0,6.423843266,3.839886392,2.610901519,1.336844615,31.45810056,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786725,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0,6.270684714,3.812991823,2.610998975,1.338117196,27.93714286,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786874,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,5,10,25,11,0,6.454245761,3.868658349,2.705771307,1.300235962,27.54022989,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781791670,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,TRUE,250,FALSE,10,10,25,11,0,6.691687493,3.812577694,2.732415623,1.306569073,28.05113636,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780612051|ordered_easy_rounds
